code,name,market,close,chg,volume,value,mcap
089970,브이엠,KOSDAQ,62800.0,10.95,1053651.0,66169282800.0,1653300000000.0
437730,삼현,KOSDAQ,51700.0,-4.08,403680.0,20870256000.0,1639300000000.0
183300,코미코,KOSDAQ,31500.0,1.78,397612.0,12524778000.0,1617900000000.0
007390,네이처셀,KOSDAQ,24700.0,-0.8,107237.0,2648753900.0,1591500000000.0
096530,씨젠,KOSDAQ,33850.0,-1.02,164325.0,5562401250.0,1582000000000.0
218410,RFHIC,KOSDAQ,58800.0,-0.34,310613.0,18264044400.0,1562600000000.0
420770,기가비스,KOSDAQ,123100.0,3.01,107431.0,13224756100.0,1560400000000.0
323280,태성,KOSDAQ,47050.0,1.18,254887.0,11992433350.0,1436800000000.0
204270,제이앤티씨,KOSDAQ,24000.0,-4.19,1055612.0,25334688000.0,1388400000000.0
0009K0,에임드바이오,KOSDAQ,21200.0,0.0,85923.0,1821567600.0,1377800000000.0
039200,오스코텍,KOSDAQ,35800.0,-1.1,74922.0,2682207600.0,1369600000000.0
078600,대주전자재료,KOSDAQ,86800.0,-0.12,70344.0,6105859200.0,1363100000000.0
241710,코스메카코리아,KOSDAQ,127100.0,-0.24,63756.0,8103387600.0,1357400000000.0
950160,코오롱티슈진,KOSDAQ,15890.0,3.72,674023.0,10710225470.0,1350200000000.0
035900,JYP Ent.,KOSDAQ,37800.0,0.8,91254.0,3449401200.0,1343100000000.0
082920,비츠로셀,KOSDAQ,28100.0,-3.1,276271.0,7763215100.0,1268400000000.0
290650,엘앤씨바이오,KOSDAQ,47000.0,0.11,60473.0,2842231000.0,1267600000000.0
003380,하림지주,KOSDAQ,11090.0,2.21,306529.0,3399406610.0,1242100000000.0
347700,스피어,KOSDAQ,23450.0,3.99,1877045.0,44016705250.0,1208900000000.0
950260,인제니아테라퓨틱스(Reg.S),KOSDAQ,24200.0,3.2,3339114.0,80806558800.0,1196600000000.0
127120,제이에스링크,KOSDAQ,32000.0,-2.29,65750.0,2104000000.0,1190100000000.0
232140,와이씨,KOSDAQ,14270.0,-0.28,1780267.0,25404410090.0,1170800000000.0
166090,하나머티리얼즈,KOSDAQ,58900.0,3.7,121481.0,7155230900.0,1164900000000.0
195940,HK이노엔,KOSDAQ,38900.0,1.17,71739.0,2790647100.0,1102000000000.0
252990,샘씨엔에스,KOSDAQ,18110.0,4.26,637243.0,11540470730.0,1090500000000.0
356860,티엘비,KOSDAQ,44750.0,0.56,578125.0,25871093750.0,1060600000000.0
056190,SFA,KOSDAQ,28150.0,0.72,66453.0,1870651950.0,1010800000000.0
086450,동국제약,KOSDAQ,21450.0,4.63,821174.0,17614182300.0,970200000000.0
458870,씨어스,KOSDAQ,25200.0,-1.56,113482.0,2859746400.0,966300000000.0
293490,카카오게임즈,KOSDAQ,9030.0,1.57,284286.0,2567102580.0,963900000000.0
100790,미래에셋벤처투자,KOSDAQ,17850.0,3.18,505395.0,9021300750.0,948200000000.0
101490,에스앤에스텍,KOSDAQ,44350.0,3.02,194001.0,8603944350.0,946200000000.0
119850,지엔씨에너지,KOSDAQ,56100.0,2.19,445029.0,24966126900.0,922800000000.0
417200,LS머트리얼즈,KOSDAQ,13570.0,1.65,771729.0,10472362530.0,918000000000.0
160190,하이젠알앤엠,KOSDAQ,29450.0,2.26,187457.0,5520608650.0,909700000000.0
083450,GST,KOSDAQ,49300.0,0.51,88968.0,4386122400.0,908600000000.0
388210,씨엠티엑스,KOSDAQ,89400.0,5.42,72548.0,6485791200.0,863100000000.0
065350,신성델타테크,KOSDAQ,31350.0,1.29,70767.0,2218545450.0,861600000000.0
099320,쎄트렉아이,KOSDAQ,78200.0,0.77,46480.0,3634736000.0,856400000000.0
035760,CJ ENM,KOSDAQ,38900.0,2.91,56042.0,2180033800.0,853000000000.0
036830,솔브레인홀딩스,KOSDAQ,41500.0,5.87,63358.0,2629357000.0,850900000000.0
445680,큐리옥스바이오시스템즈,KOSDAQ,49050.0,3.92,49758.0,2440629900.0,844900000000.0
115180,큐리언트,KOSDAQ,22500.0,0.0,47090.0,1059525000.0,844500000000.0
327260,RF머트리얼즈,KOSDAQ,46700.0,-3.21,552483.0,25800956100.0,840100000000.0
031330,에스에이엠티,KOSDAQ,8250.0,0.0,369207.0,3045957750.0,825000000000.0
093370,후성,KOSPI,13940.0,2.5,7496102.0,104495661880.0,1495100000000.0
009580,무림P&P,KOSPI,1792.0,-1.27,5165762.0,9257045504.0,111800000000.0
058860,KTis,KOSPI,2590.0,5.71,5043256.0,13062033040.0,90100000000.0
034220,LG디스플레이,KOSPI,8500.0,0.35,3730831.0,31712063500.0,4250000000000.0
009190,대양금속,KOSPI,963.0,-14.85,3661310.0,3525841530.0,42400000000.0
018880,한온시스템,KOSPI,3245.0,-2.26,3434871.0,11146156395.0,3330200000000.0
001440,대한전선,KOSPI,31350.0,-0.79,3032595.0,95071853250.0,6144400000000.0
012200,계양전기,KOSPI,3300.0,-13.61,3032328.0,10006682400.0,89800000000.0
017900,광전자,KOSPI,9880.0,-3.14,3000362.0,29643576560.0,572500000000.0
010580,에스엠벡셀,KOSPI,2710.0,0.0,2953642.0,8004369820.0,301500000000.0
006360,GS건설,KOSPI,34750.0,-7.21,2377160.0,82606310000.0,2974000000000.0
028670,팬오션,KOSPI,5610.0,-3.11,2318248.0,13005371280.0,2998900000000.0
088350,한화생명,KOSPI,5680.0,0.53,2075772.0,11790384960.0,4933300000000.0
003280,흥아해운,KOSPI,1785.0,-0.89,1897236.0,3386566260.0,429200000000.0
353200,대덕전자,KOSPI,119200.0,6.14,1578412.0,188146710400.0,5890500000000.0
452260,한화갤러리아,KOSPI,2770.0,1.84,1576380.0,4366572600.0,537000000000.0
006340,대원전선,KOSPI,13530.0,-0.95,1548933.0,20957063490.0,1060900000000.0
092220,KEC,KOSPI,3185.0,6.34,1499785.0,4776815225.0,127900000000.0
073240,금호타이어,KOSPI,6540.0,-2.68,1491912.0,9757104480.0,1878700000000.0
002360,SH에너지화학,KOSPI,2610.0,23.11,1374746.0,3588087060.0,29000000000.0
001510,SK증권,KOSPI,2330.0,-0.21,1351884.0,3149889720.0,538900000000.0
001210,금호전기,KOSPI,9960.0,-1.78,1335841.0,13304976360.0,124800000000.0
003350,한국화장품제조,KOSPI,15650.0,3.92,1291081.0,20205417650.0,354600000000.0
419050,삼기에너지솔루션즈,KOSDAQ,1884.0,17.53,36461754.0,68693944536.0,107800000000.0
321370,센서뷰,KOSDAQ,1794.0,3.88,26382494.0,47330194236.0,126700000000.0
0010S0,와이즈플래닛컴퍼니,KOSDAQ,45700.0,280.83,26080671.0,1191886664700.0,457900000000.0
201490,미투온,KOSDAQ,3675.0,-1.34,18096681.0,66505302675.0,120300000000.0
356680,엑스게이트,KOSDAQ,18320.0,10.76,17809737.0,326274381840.0,522900000000.0
203650,드림시큐리티,KOSDAQ,2830.0,5.2,15868736.0,44908522880.0,287800000000.0
393210,토마토시스템,KOSDAQ,3715.0,12.07,15207842.0,56497133030.0,58000000000.0
303810,동국생명과학,KOSDAQ,2760.0,-9.06,13244896.0,36555912960.0,88300000000.0
396300,HT로보틱스,KOSDAQ,6010.0,29.95,12897056.0,77511306560.0,159200000000.0
072950,빛샘전자,KOSDAQ,14030.0,7.92,11884891.0,166745020730.0,113000000000.0
046970,우리로,KOSDAQ,7890.0,3.68,11635487.0,91803992430.0,345800000000.0
069540,빛과전자,KOSDAQ,4020.0,2.29,11362764.0,45678311280.0,453000000000.0
478340,나라스페이스테크놀로지,KOSDAQ,14050.0,7.83,9729490.0,136699334500.0,163100000000.0
255220,SG,KOSDAQ,1210.0,7.56,9721549.0,11763074290.0,132600000000.0
122350,삼기,KOSDAQ,1624.0,1.37,9059094.0,14711968656.0,62300000000.0
0161M0,네오사피엔스,KOSDAQ,24800.0,-19.35,8433669.0,209154991200.0,303000000000.0
299660,셀리드,KOSDAQ,2605.0,-9.71,7834941.0,20410021305.0,76900000000.0
387690,레메디,KOSDAQ,18390.0,18.49,7782429.0,143118869310.0,140200000000.0
209640,와이제이링크,KOSDAQ,3895.0,5.27,7293704.0,28408977080.0,110800000000.0
115440,우리넷,KOSDAQ,12120.0,29.9,7090222.0,85933490640.0,130800000000.0
027040,서울전자통신,KOSDAQ,1851.0,8.63,7056070.0,13060785570.0,25800000000.0
0200G0,한국제17호스팩,KOSDAQ,1900.0,-11.83,6464570.0,12282683000.0,16500000000.0
299170,더블유에스아이,KOSDAQ,1364.0,-11.72,6347495.0,8657983180.0,56600000000.0
312610,에이에프더블류,KOSDAQ,106.0,19.1,5506283.0,583665998.0,2100000000.0
158430,아톤,KOSDAQ,5550.0,3.16,5267798.0,29236278900.0,135900000000.0
054920,한컴위드,KOSDAQ,4780.0,0.74,4905133.0,23446535740.0,134900000000.0
027360,아주IB투자,KOSDAQ,4075.0,2.64,4099404.0,16705071300.0,493700000000.0
394800,쓰리빌리언,KOSDAQ,5530.0,17.53,3785378.0,20933140340.0,176000000000.0
274090,켄코아에어로스페이스,KOSDAQ,12940.0,3.77,3663756.0,47409002640.0,178200000000.0
446540,메가터치,KOSDAQ,10890.0,15.36,3520445.0,38337646050.0,316700000000.0
011080,형지I&C,KOSDAQ,500.0,-0.2,3462782.0,1731391000.0,3500000000.0
018000,유니슨,KOSDAQ,1282.0,2.97,3416198.0,4379565836.0,374200000000.0
386380,스카이랩스,KOSDAQ,23050.0,-3.76,3333924.0,76846948200.0,432500000000.0
0209J0,KB제34호스팩,KOSDAQ,1898.0,-0.84,3330444.0,6321182712.0,13700000000.0
196490,디에이테크놀로지,KOSDAQ,202.0,-96.68,3277513.0,662057626.0,2300000000.0
062970,한국첨단소재,KOSDAQ,3080.0,3.18,3146762.0,9692026960.0,92800000000.0
406820,뷰티스킨,KOSDAQ,2370.0,2.16,3088228.0,7319100360.0,33500000000.0
308100,형지글로벌,KOSDAQ,292.0,5.42,2952412.0,862104304.0,7500000000.0
067290,JW신약,KOSDAQ,3155.0,-1.41,2945455.0,9292910525.0,176800000000.0
462860,더즌,KOSDAQ,3035.0,2.19,2941878.0,8928599730.0,217800000000.0
084180,수성웹툰,KOSDAQ,217.0,3.33,2896107.0,628455219.0,3900000000.0
253590,네오셈,KOSDAQ,13640.0,3.33,2779052.0,37906269280.0,598400000000.0
232830,아이티센피엔에스,KOSDAQ,2930.0,5.97,2741495.0,8032580350.0,48400000000.0
0010F0,보원케미칼,KOSDAQ,2550.0,11.6,2701358.0,6888462900.0,28400000000.0
012210,삼미금속,KOSDAQ,12460.0,-7.98,2694919.0,33578690740.0,287200000000.0
090710,휴림로봇,KOSDAQ,6250.0,-2.34,2270654.0,14191587500.0,747200000000.0
486990,노타,KOSDAQ,20400.0,-9.53,2268395.0,46275258000.0,436400000000.0
079370,제우스,KOSDAQ,12870.0,15.43,2179697.0,28052700390.0,399200000000.0
041190,우리기술투자,KOSDAQ,5990.0,0.17,2165904.0,12973764960.0,478000000000.0
0039P0,매드업,KOSDAQ,7780.0,4.29,2142515.0,16668766700.0,146300000000.0
025980,아난티,KOSDAQ,5260.0,-3.84,2091246.0,10999953960.0,511800000000.0
024840,KBI메탈,KOSDAQ,6350.0,-1.24,2032142.0,12904101700.0,276000000000.0
417840,저스템,KOSDAQ,17230.0,8.5,1983085.0,34168554550.0,395400000000.0
439580,블루엠텍,KOSDAQ,2710.0,-13.14,1839482.0,4984996220.0,91700000000.0
065170,비엘팜텍,KOSDAQ,2395.0,6.44,1727818.0,4138124110.0,66900000000.0
270520,앱튼,KOSDAQ,2020.0,-16.36,1717544.0,3469438880.0,46800000000.0
100590,머큐리,KOSDAQ,4995.0,2.15,1714699.0,8564921505.0,85600000000.0
431190,케이쓰리아이,KOSDAQ,4305.0,11.82,1695384.0,7298628120.0,32200000000.0
026910,광진실업,KOSDAQ,2590.0,-13.23,1677028.0,4343502520.0,20500000000.0
042370,비츠로테크,KOSDAQ,10640.0,-3.01,1606016.0,17088010240.0,278800000000.0
456010,아이씨티케이,KOSDAQ,22900.0,2.92,1492535.0,34179051500.0,332100000000.0
144960,뉴파워프라즈마,KOSDAQ,12780.0,4.58,1440331.0,18407430180.0,558400000000.0
050890,쏠리드,KOSDAQ,9620.0,1.26,1417475.0,13636109500.0,584500000000.0
314130,지놈앤컴퍼니,KOSDAQ,4765.0,12.65,1394937.0,6646874805.0,249200000000.0
332570,PS일렉트로닉스,KOSDAQ,8820.0,0.68,1298694.0,11454481080.0,405200000000.0
125490,한라캐스트,KOSDAQ,12150.0,-2.02,1287820.0,15647013000.0,443500000000.0
215790,이노인스트루먼트,KOSDAQ,681.0,-0.87,1226847.0,835482807.0,27400000000.0
340450,지씨지놈,KOSDAQ,8080.0,10.84,1188856.0,9605956480.0,191100000000.0
092870,엑시콘,KOSDAQ,43300.0,13.95,1152464.0,49901691200.0,565100000000.0
033160,엠케이전자,KOSDAQ,16550.0,5.55,1117466.0,18494062300.0,406500000000.0
288980,모아데이타,KOSDAQ,246.0,-2.38,1070945.0,263452470.0,8900000000.0
080580,오킨스전자,KOSDAQ,25050.0,8.91,1050265.0,26309138250.0,528300000000.0
045390,대아티아이,KOSDAQ,3190.0,-2.15,1046508.0,3338360520.0,224800000000.0
487400,케이앤에스아이앤씨,KOSDAQ,7420.0,8.16,1044623.0,7751102660.0,76100000000.0
079650,서산,KOSDAQ,6240.0,6.67,1040062.0,6489986880.0,124800000000.0
036710,심텍홀딩스,KOSDAQ,4425.0,6.37,1031664.0,4565113200.0,233800000000.0
291810,핀텔,KOSDAQ,1189.0,-0.34,1018833.0,1211392437.0,16700000000.0
042000,카페24,KOSDAQ,17800.0,18.67,951709.0,16940420200.0,430400000000.0
425040,티이엠씨,KOSDAQ,12950.0,3.93,950998.0,12315424100.0,283900000000.0
145170,노브랜드,KOSDAQ,2735.0,4.39,938378.0,2566463830.0,46200000000.0
033790,피노,KOSDAQ,7600.0,1.6,938306.0,7131125600.0,633200000000.0
159010,아스플로,KOSDAQ,29400.0,21.24,925696.0,27215462400.0,392000000000.0
032940,원익,KOSDAQ,9360.0,0.54,919643.0,8607858480.0,170300000000.0
488280,에스투더블유,KOSDAQ,15610.0,7.51,917269.0,14318569090.0,169000000000.0
044450,KSS해운,KOSPI,11730.0,16.6,892666.0,10470972180.0,264800000000.0
010060,OCI홀딩스,KOSPI,206500.0,9.84,435108.0,89849802000.0,3855400000000.0
281820,케이씨텍,KOSPI,87400.0,8.44,298491.0,26088113400.0,1730400000000.0
