code,name,market,close,chg,volume,value,mcap
272210,한화시스템,KOSPI,77400.0,1.18,416050.0,32202270000.0,14622400000000.0
000720,현대건설,KOSPI,131300.0,4.54,996340.0,130819442000.0,14621000000000.0
278470,에이피알,KOSPI,361500.0,-1.23,199393.0,72080569500.0,13533900000000.0
030200,KT,KOSPI,53100.0,0.0,231102.0,12271516200.0,13382400000000.0
011070,LG이노텍,KOSPI,542000.0,4.43,218593.0,118477406000.0,12827600000000.0
064350,현대로템,KOSPI,117100.0,-1.43,268434.0,31433621400.0,12780600000000.0
047810,한국항공우주,KOSPI,130300.0,0.54,124229.0,16187038700.0,12701000000000.0
005830,DB손해보험,KOSPI,185900.0,-1.27,141599.0,26323254100.0,12176500000000.0
003490,대한항공,KOSPI,31400.0,8.84,6808238.0,213778673200.0,11562100000000.0
443060,HD현대마린솔루션,KOSPI,243000.0,4.07,63729.0,15486147000.0,10894500000000.0
307950,현대오토에버,KOSPI,385000.0,6.65,122445.0,47141325000.0,10558200000000.0
071050,한국금융지주,KOSPI,186300.0,1.03,202024.0,37637071200.0,10381800000000.0
078930,GS,KOSPI,110600.0,-2.38,538980.0,59611188000.0,10274200000000.0
006260,LS,KOSPI,326500.0,1.24,108814.0,35527771000.0,10186800000000.0
028050,삼성E&A,KOSPI,51200.0,-1.54,1508854.0,77253324800.0,10035200000000.0
047050,포스코인터내셔널,KOSPI,56700.0,-1.9,476854.0,27037621800.0,9974800000000.0
323410,카카오뱅크,KOSPI,20200.0,0.5,884725.0,17871445000.0,9637800000000.0
005940,NH투자증권,KOSPI,26100.0,-0.76,577010.0,15059961000.0,9636300000000.0
180640,한진칼,KOSPI,143500.0,3.61,51126.0,7336581000.0,9580400000000.0
000500,가온전선,KOSPI,321500.0,0.94,400233.0,128674909500.0,9573500000000.0
003230,삼양식품,KOSPI,1252000.0,-1.88,54272.0,67948544000.0,9431300000000.0
259960,크래프톤,KOSPI,202000.0,1.0,54022.0,10912444000.0,9241100000000.0
090430,아모레퍼시픽,KOSPI,142000.0,-2.07,178657.0,25369294000.0,8306000000000.0
007660,이수페타시스,KOSPI,112900.0,2.36,992488.0,112051895200.0,8287900000000.0
0126Z0,삼성에피스홀딩스,KOSPI,331500.0,1.38,31274.0,10367331000.0,8248700000000.0
016360,삼성증권,KOSPI,90700.0,2.83,427720.0,38794204000.0,8099500000000.0
047040,대우건설,KOSPI,18800.0,2.79,8633082.0,162301941600.0,7725100000000.0
161390,한국타이어앤테크놀로지,KOSPI,57500.0,-1.88,266081.0,15299657500.0,7122800000000.0
021240,코웨이,KOSPI,99800.0,0.3,126052.0,12579989600.0,7062600000000.0
000880,한화,KOSPI,132300.0,0.76,67109.0,8878520700.0,7055400000000.0
064400,LG씨엔에스,KOSPI,71600.0,3.02,676184.0,48414774400.0,6937000000000.0
039490,키움증권,KOSPI,262000.0,-0.95,73696.0,19308352000.0,6871800000000.0
352820,하이브,KOSPI,156300.0,-3.82,351318.0,54911003400.0,6737600000000.0
267270,HD건설기계,KOSPI,137500.0,0.59,256172.0,35223650000.0,6530900000000.0
128940,한미약품,KOSPI,502000.0,-0.59,55570.0,27896140000.0,6431100000000.0
062040,산일전기,KOSPI,205000.0,0.0,230885.0,47331425000.0,6281800000000.0
001440,대한전선,KOSPI,31600.0,6.4,8834899.0,279182808400.0,6193400000000.0
032640,LG유플러스,KOSPI,14570.0,0.55,1051595.0,15321739150.0,6183900000000.0
196170,알테오젠,KOSDAQ,249500.0,-2.16,252295.0,62947602500.0,17379000000000.0
086520,에코프로,KOSDAQ,80100.0,0.25,305632.0,24481123200.0,10875700000000.0
247540,에코프로비엠,KOSDAQ,104300.0,0.87,267505.0,27900771500.0,10203700000000.0
036930,주성엔지니어링,KOSDAQ,203500.0,-0.97,834254.0,169770689000.0,9458900000000.0
277810,레인보우로보틱스,KOSDAQ,438000.0,-0.34,56806.0,24881028000.0,8497100000000.0
240810,원익IPS,KOSDAQ,130300.0,1.01,1257161.0,163808078300.0,6395600000000.0
039030,이오테크닉스,KOSDAQ,473500.0,-2.17,79207.0,37504514500.0,5833300000000.0
058470,리노공업,KOSDAQ,75000.0,7.45,1735953.0,130196475000.0,5715900000000.0
222800,심텍,KOSDAQ,148100.0,13.31,1814776.0,268768325600.0,5699600000000.0
403870,HPSP,KOSDAQ,54300.0,-0.73,1187971.0,64506825300.0,4468900000000.0
095340,ISC,KOSDAQ,208000.0,4.47,223658.0,46520864000.0,4409000000000.0
108490,로보티즈,KOSDAQ,300000.0,-1.96,264984.0,79495200000.0,4400100000000.0
028300,HLB,KOSDAQ,31050.0,-2.82,536486.0,16657890300.0,4135800000000.0
000250,삼천당제약,KOSDAQ,162600.0,0.56,62093.0,10096321800.0,3814200000000.0
319660,피에스케이,KOSDAQ,130900.0,-4.38,214939.0,28135515100.0,3791700000000.0
440110,파두,KOSDAQ,72300.0,10.38,638346.0,46152415800.0,3623000000000.0
084370,유진테크,KOSDAQ,149400.0,6.41,147668.0,22061599200.0,3423700000000.0
031980,피에스케이홀딩스,KOSDAQ,158200.0,-6.94,174394.0,27589130800.0,3411200000000.0
214450,파마리서치,KOSDAQ,324000.0,-0.31,58695.0,19017180000.0,3366200000000.0
087010,펩트론,KOSDAQ,142000.0,-12.02,232289.0,32985038000.0,3311100000000.0
131290,티에스이,KOSDAQ,281000.0,4.27,97212.0,27316572000.0,3108300000000.0
064760,티씨케이,KOSDAQ,272500.0,1.87,35661.0,9717622500.0,3046400000000.0
067310,하나마이크론,KOSDAQ,45650.0,1.9,3708910.0,169311741500.0,3035300000000.0
141080,리가켐바이오,KOSDAQ,80200.0,-2.08,143808.0,11533401600.0,2969000000000.0
095610,테스,KOSDAQ,148600.0,-0.67,173612.0,25798743200.0,2876900000000.0
298380,에이비엘바이오,KOSDAQ,51100.0,-5.19,422125.0,21570587500.0,2861000000000.0
010170,대한광통신,KOSDAQ,17810.0,0.51,9855265.0,175522269650.0,2769200000000.0
310210,보로노이,KOSDAQ,146700.0,-5.11,101172.0,14841932400.0,2719200000000.0
357780,솔브레인,KOSDAQ,337000.0,-1.17,15749.0,5307413000.0,2621400000000.0
257720,실리콘투,KOSDAQ,39800.0,-3.05,827135.0,32919973000.0,2609900000000.0
080220,제주반도체,KOSDAQ,75600.0,0.53,1367244.0,103363646400.0,2603900000000.0
140410,메지온,KOSDAQ,78800.0,-0.63,101899.0,8029641200.0,2413000000000.0
145020,휴젤,KOSDAQ,190400.0,-7.57,200749.0,38222609600.0,2382900000000.0
319400,현대무벡스,KOSDAQ,21350.0,-0.7,779306.0,16638183100.0,2377900000000.0
226950,올릭스,KOSDAQ,102200.0,-3.68,178056.0,18197323200.0,2325100000000.0
032820,우리기술,KOSDAQ,13420.0,0.15,5289220.0,70981332400.0,2318800000000.0
058610,에스피지,KOSDAQ,98800.0,-1.0,184360.0,18214768000.0,2191100000000.0
005290,동진쎄미켐,KOSDAQ,42950.0,0.94,311378.0,13373685100.0,2189200000000.0
263750,펄어비스,KOSDAQ,34150.0,-1.73,211103.0,7209167450.0,2146100000000.0
214370,케어젠,KOSDAQ,39350.0,-2.36,49494.0,1947588900.0,2113700000000.0
030530,원익홀딩스,KOSDAQ,26500.0,-1.49,1128596.0,29907794000.0,2046800000000.0
043260,성호전자,KOSDAQ,26950.0,0.37,5188968.0,139842687600.0,2033400000000.0
178320,서진시스템,KOSDAQ,31500.0,-3.08,939060.0,29580390000.0,2007300000000.0
214150,클래시스,KOSDAQ,30550.0,-1.29,87429.0,2670955950.0,1992900000000.0
083650,비에이치아이,KOSDAQ,64300.0,4.55,585021.0,37616850300.0,1989700000000.0
098460,고영,KOSDAQ,28900.0,1.4,1166102.0,33700347800.0,1971100000000.0
347850,디앤디파마텍,KOSDAQ,42800.0,-4.04,594631.0,25450206800.0,1968600000000.0
237690,에스티팜,KOSDAQ,90600.0,-0.44,40318.0,3652810800.0,1891400000000.0
041510,에스엠,KOSDAQ,81600.0,-2.39,126560.0,10327296000.0,1868200000000.0
131970,두산테스나,KOSDAQ,93400.0,-1.68,418378.0,39076505200.0,1805200000000.0
089030,테크윙,KOSDAQ,47600.0,-0.83,652524.0,31060142400.0,1763800000000.0
140860,파크시스템스,KOSDAQ,251500.0,-0.2,42043.0,10573814500.0,1761100000000.0
036540,SFA반도체,KOSDAQ,10620.0,0.66,14466975.0,153639274500.0,1746600000000.0
060370,LS마린솔루션,KOSDAQ,33150.0,1.69,108893.0,3609802950.0,1731700000000.0
068760,셀트리온제약,KOSDAQ,38800.0,-1.77,35533.0,1378680400.0,1722800000000.0
437730,삼현,KOSDAQ,53900.0,-3.23,395448.0,21314647200.0,1709000000000.0
007390,네이처셀,KOSDAQ,24900.0,-0.4,109786.0,2733671400.0,1604400000000.0
096530,씨젠,KOSDAQ,34200.0,0.29,206289.0,7055083800.0,1598300000000.0
183300,코미코,KOSDAQ,30950.0,-2.52,684933.0,21198676350.0,1589700000000.0
218410,RFHIC,KOSDAQ,59000.0,-1.17,553167.0,32636853000.0,1568000000000.0
420770,기가비스,KOSDAQ,119500.0,8.74,373617.0,44647231500.0,1514800000000.0
089970,브이엠,KOSDAQ,56600.0,3.66,651386.0,36868447600.0,1490100000000.0
204270,제이앤티씨,KOSDAQ,25050.0,-0.6,1839162.0,46071008100.0,1449100000000.0
323280,태성,KOSDAQ,46500.0,2.2,375843.0,17476699500.0,1420000000000.0
039200,오스코텍,KOSDAQ,36200.0,0.98,67399.0,2439843800.0,1384900000000.0
0009K0,에임드바이오,KOSDAQ,21200.0,-2.08,129920.0,2754304000.0,1377800000000.0
078600,대주전자재료,KOSDAQ,86900.0,-2.25,103530.0,8996757000.0,1364700000000.0
241710,코스메카코리아,KOSDAQ,127400.0,-1.92,67559.0,8607016600.0,1360600000000.0
035900,JYP Ent.,KOSDAQ,37500.0,-1.83,184818.0,6930675000.0,1332500000000.0
082920,비츠로셀,KOSDAQ,29000.0,-1.02,205062.0,5946798000.0,1309000000000.0
950160,코오롱티슈진,KOSDAQ,15320.0,0.52,493410.0,7559041200.0,1301700000000.0
290650,엘앤씨바이오,KOSDAQ,46950.0,2.51,122627.0,5757337650.0,1266200000000.0
127120,제이에스링크,KOSDAQ,32750.0,-4.66,132060.0,4324965000.0,1218000000000.0
003380,하림지주,KOSDAQ,10850.0,0.0,334327.0,3627447950.0,1215300000000.0
232140,와이씨,KOSDAQ,14310.0,0.42,7609977.0,108898770870.0,1174100000000.0
347700,스피어,KOSDAQ,22550.0,-3.22,885462.0,19967168100.0,1162500000000.0
950260,인제니아테라퓨틱스(Reg.S),KOSDAQ,23450.0,9.07,4844598.0,113605823100.0,1159500000000.0
166090,하나머티리얼즈,KOSDAQ,56800.0,-1.05,87850.0,4989880000.0,1123400000000.0
195940,HK이노엔,KOSDAQ,38450.0,-0.52,94657.0,3639561650.0,1089300000000.0
356860,티엘비,KOSDAQ,44500.0,16.8,2384259.0,106099525500.0,1054700000000.0
252990,샘씨엔에스,KOSDAQ,17370.0,-3.98,660969.0,11481031530.0,1046000000000.0
056190,SFA,KOSDAQ,27950.0,-1.93,110792.0,3096636400.0,1003600000000.0
458870,씨어스,KOSDAQ,25600.0,3.23,207188.0,5304012800.0,981600000000.0
293490,카카오게임즈,KOSDAQ,8890.0,-0.22,194164.0,1726117960.0,949000000000.0
086450,동국제약,KOSDAQ,20500.0,-2.84,371247.0,7610563500.0,927200000000.0
100790,미래에셋벤처투자,KOSDAQ,17300.0,2.98,617915.0,10689929500.0,919000000000.0
101490,에스앤에스텍,KOSDAQ,43050.0,-1.37,205619.0,8851897950.0,918500000000.0
083450,GST,KOSDAQ,49050.0,1.55,152397.0,7475072850.0,904000000000.0
417200,LS머트리얼즈,KOSDAQ,13350.0,-2.91,1085235.0,14487887250.0,903200000000.0
119850,지엔씨에너지,KOSDAQ,54900.0,4.97,753393.0,41361275700.0,903000000000.0
160190,하이젠알앤엠,KOSDAQ,28800.0,-3.52,271385.0,7815888000.0,889600000000.0
327260,RF머트리얼즈,KOSDAQ,48250.0,-1.83,756826.0,36516854500.0,868000000000.0
065350,신성델타테크,KOSDAQ,30950.0,1.14,68293.0,2113668350.0,850600000000.0
099320,쎄트렉아이,KOSDAQ,77600.0,3.47,65750.0,5102200000.0,849800000000.0
014620,성광벤드,KOSDAQ,31850.0,-2.75,168483.0,5366183550.0,845900000000.0
115180,큐리언트,KOSDAQ,22500.0,1.35,87798.0,1975455000.0,844500000000.0
035760,CJ ENM,KOSDAQ,37800.0,-2.07,62233.0,2352407400.0,828900000000.0
031330,에스에이엠티,KOSDAQ,8250.0,-0.48,555531.0,4583130750.0,825000000000.0
032500,케이엠더블유,KOSDAQ,19510.0,1.88,221055.0,4312783050.0,823200000000.0
388210,씨엠티엑스,KOSDAQ,84800.0,3.41,95970.0,8138256000.0,818700000000.0
009580,무림P&P,KOSPI,1815.0,11.28,11691059.0,21219272085.0,113200000000.0
006340,대원전선,KOSPI,13660.0,0.89,7173443.0,97989231380.0,1071100000000.0
071090,하이스틸,KOSPI,3530.0,7.95,6255783.0,22082913990.0,71300000000.0
017900,광전자,KOSPI,10200.0,-7.78,4148203.0,42311670600.0,591000000000.0
088350,한화생명,KOSPI,5650.0,-2.25,4122345.0,23291249250.0,4907200000000.0
047400,유니온머티리얼,KOSPI,979.0,7.23,3399621.0,3328228959.0,41100000000.0
001510,SK증권,KOSPI,2335.0,-1.89,3293331.0,7689927885.0,540100000000.0
034220,LG디스플레이,KOSPI,8470.0,-0.59,2829298.0,23964154060.0,4235000000000.0
007810,코리아써키트,KOSPI,65600.0,25.43,2823114.0,185196278400.0,1573300000000.0
018880,한온시스템,KOSPI,3320.0,-0.75,2803469.0,9307517080.0,3407200000000.0
353200,대덕전자,KOSPI,112300.0,10.21,2785062.0,312762462600.0,5549500000000.0
093370,후성,KOSPI,13600.0,-2.16,2771697.0,37695079200.0,1458700000000.0
001520,동양,KOSPI,1161.0,-3.89,2712125.0,3148777125.0,124400000000.0
003530,한화투자증권,KOSPI,4665.0,0.21,2380800.0,11106432000.0,1000900000000.0
192650,드림텍,KOSPI,8530.0,4.02,2328487.0,19861994110.0,562000000000.0
005690,파미셀,KOSPI,12590.0,1.78,2025606.0,25502379540.0,755500000000.0
003280,흥아해운,KOSPI,1801.0,0.61,1931120.0,3477947120.0,433000000000.0
052690,한전기술,KOSPI,138100.0,6.56,1910139.0,263790195900.0,5278200000000.0
010580,에스엠벡셀,KOSPI,2710.0,-4.75,1824509.0,4944419390.0,301500000000.0
004310,현대약품,KOSPI,8950.0,-3.45,1824115.0,16325829250.0,286400000000.0
002990,금호건설,KOSPI,13230.0,2.08,1771419.0,23435873370.0,492900000000.0
001210,금호전기,KOSPI,10140.0,-2.03,1565441.0,15873571740.0,127000000000.0
0220W0,한화머시너리앤서비스홀딩스,KOSPI,6550.0,2.34,1541520.0,10096956000.0,553600000000.0
0200G0,한국제17호스팩,KOSDAQ,2155.0,7.75,179285716.0,386360717980.0,18700000000.0
0209J0,KB제34호스팩,KOSDAQ,1914.0,-4.3,93649476.0,179245097064.0,13800000000.0
012210,삼미금속,KOSDAQ,13540.0,21.76,21639713.0,293001714020.0,312100000000.0
303810,동국생명과학,KOSDAQ,3035.0,29.98,14253131.0,43258252585.0,97100000000.0
0161M0,네오사피엔스,KOSDAQ,30750.0,-10.35,12348842.0,379726891500.0,375600000000.0
321370,센서뷰,KOSDAQ,1727.0,2.01,11499365.0,19859403355.0,122000000000.0
005160,동국산업,KOSDAQ,3680.0,13.58,11389298.0,41912616640.0,199600000000.0
041190,우리기술투자,KOSDAQ,5980.0,2.05,11066111.0,66175343780.0,477200000000.0
024840,KBI메탈,KOSDAQ,6430.0,1.9,8269259.0,53171335370.0,279500000000.0
419050,삼기에너지솔루션즈,KOSDAQ,1603.0,5.18,7898920.0,12661968760.0,91700000000.0
439580,블루엠텍,KOSDAQ,3120.0,13.87,7830663.0,24431668560.0,105600000000.0
069540,빛과전자,KOSDAQ,3930.0,-4.38,5128994.0,20156946420.0,442900000000.0
084180,수성웹툰,KOSDAQ,210.0,29.63,4973368.0,1044407280.0,3800000000.0
386380,스카이랩스,KOSDAQ,23950.0,-5.15,4511548.0,108051574600.0,449300000000.0
049470,비트플래닛,KOSDAQ,3180.0,15.43,4262848.0,13555856640.0,74900000000.0
299170,더블유에스아이,KOSDAQ,1545.0,29.94,3849856.0,5948027520.0,64100000000.0
201490,미투온,KOSDAQ,3725.0,-8.14,3784826.0,14098476850.0,121900000000.0
067290,JW신약,KOSDAQ,3200.0,-1.23,3697798.0,11832953600.0,179300000000.0
203650,드림시큐리티,KOSDAQ,2690.0,0.19,3502726.0,9422332940.0,273600000000.0
033170,시그네틱스,KOSDAQ,2900.0,3.76,3351734.0,9720028600.0,49700000000.0
393210,토마토시스템,KOSDAQ,3315.0,30.0,3278895.0,10869536925.0,51800000000.0
100130,동국S&C,KOSDAQ,1473.0,3.15,3206847.0,4723685631.0,84200000000.0
462860,더즌,KOSDAQ,2970.0,-4.19,3089958.0,9177175260.0,213200000000.0
125490,한라캐스트,KOSDAQ,12400.0,-1.59,2885521.0,35780460400.0,452600000000.0
027360,아주IB투자,KOSDAQ,3970.0,-0.75,2885376.0,11454942720.0,480900000000.0
274090,켄코아에어로스페이스,KOSDAQ,12470.0,1.71,2778106.0,34642981820.0,171800000000.0
052710,아모텍,KOSDAQ,19350.0,14.5,2771706.0,53632511100.0,361500000000.0
025980,아난티,KOSDAQ,5470.0,4.99,2680054.0,14659895380.0,532200000000.0
396300,HT로보틱스,KOSDAQ,4625.0,1.09,2653151.0,12270823375.0,122500000000.0
291810,핀텔,KOSDAQ,1193.0,-12.92,2648242.0,3159352706.0,16700000000.0
053260,금강철강,KOSDAQ,7320.0,0.97,2641392.0,19334989440.0,137000000000.0
388050,지투파워,KOSDAQ,10760.0,4.57,2589154.0,27859297040.0,201300000000.0
162300,신스틸,KOSDAQ,2240.0,-5.88,2529806.0,5666765440.0,92900000000.0
486990,노타,KOSDAQ,22550.0,29.97,2447215.0,55184698250.0,482400000000.0
332570,PS일렉트로닉스,KOSDAQ,8760.0,-5.81,2377719.0,20828818440.0,402400000000.0
0007J0,인벤테라,KOSDAQ,13800.0,18.86,2341738.0,32315984400.0,108500000000.0
062970,한국첨단소재,KOSDAQ,2985.0,1.53,2270113.0,6776287305.0,89900000000.0
051370,인터플렉스,KOSDAQ,7130.0,13.9,2248594.0,16032475220.0,166300000000.0
356680,엑스게이트,KOSDAQ,16540.0,-7.29,2236897.0,36998276380.0,472100000000.0
425040,티이엠씨,KOSDAQ,12460.0,-2.81,2170380.0,27042934800.0,273200000000.0
122350,삼기,KOSDAQ,1602.0,3.42,2113622.0,3386022444.0,61400000000.0
033160,엠케이전자,KOSDAQ,15680.0,6.45,2109517.0,33077226560.0,385200000000.0
299660,셀리드,KOSDAQ,2885.0,29.95,1985012.0,5726759620.0,85100000000.0
045390,대아티아이,KOSDAQ,3260.0,-2.1,1911198.0,6230505480.0,229700000000.0
046970,우리로,KOSDAQ,7610.0,-2.69,1778494.0,13534339340.0,333500000000.0
187790,나노,KOSDAQ,3005.0,-0.66,1686963.0,5069323815.0,92700000000.0
064260,다날,KOSDAQ,4380.0,-0.57,1632780.0,7151576400.0,331300000000.0
457370,한켐,KOSDAQ,11400.0,1.24,1603908.0,18284551200.0,92000000000.0
052900,KX하이텍,KOSDAQ,1110.0,3.84,1586089.0,1760558790.0,85100000000.0
215790,이노인스트루먼트,KOSDAQ,687.0,-4.72,1565371.0,1075409877.0,27700000000.0
232830,아이티센피엔에스,KOSDAQ,2765.0,1.65,1558918.0,4310408270.0,45700000000.0
042370,비츠로테크,KOSDAQ,10970.0,0.55,1538661.0,16879111170.0,287400000000.0
059090,미코,KOSDAQ,22600.0,13.11,1501274.0,33928792400.0,755200000000.0
046890,서울반도체,KOSDAQ,10440.0,2.86,1496419.0,15622614360.0,608700000000.0
256840,한국비엔씨,KOSDAQ,2705.0,-7.04,1484639.0,4015948495.0,185000000000.0
0007C0,아크릴,KOSDAQ,20650.0,8.34,1481825.0,30599686250.0,165800000000.0
018000,유니슨,KOSDAQ,1245.0,0.48,1431845.0,1782647025.0,363400000000.0
475830,오름테라퓨틱,KOSDAQ,25400.0,-6.96,1381694.0,35095027600.0,552500000000.0
036710,심텍홀딩스,KOSDAQ,4160.0,5.85,1361181.0,5662512960.0,219800000000.0
0155E0,해치텍,KOSDAQ,12840.0,-4.68,1349539.0,17328080760.0,70500000000.0
255220,SG,KOSDAQ,1125.0,2.37,1343104.0,1510992000.0,123300000000.0
085670,뉴프렉스,KOSDAQ,3090.0,6.74,1332156.0,4116362040.0,75700000000.0
417840,저스템,KOSDAQ,15880.0,6.22,1320463.0,20968952440.0,363200000000.0
078150,HB테크놀러지,KOSDAQ,2020.0,-2.18,1276656.0,2578845120.0,191700000000.0
046120,오르비텍,KOSDAQ,5810.0,4.31,1275382.0,7409969420.0,196700000000.0
050890,쏠리드,KOSDAQ,9500.0,2.26,1267650.0,12042675000.0,577200000000.0
144960,뉴파워프라즈마,KOSDAQ,12220.0,1.83,1254319.0,15327778180.0,533900000000.0
024060,흥구석유,KOSDAQ,12860.0,0.08,1252463.0,16106674180.0,192900000000.0
357880,SKAI,KOSDAQ,1916.0,1.81,1248574.0,2392267784.0,103900000000.0
289080,SV인베스트먼트,KOSDAQ,2670.0,-0.74,1243471.0,3320067570.0,160600000000.0
006910,보성파워텍,KOSDAQ,7550.0,1.89,1239031.0,9354684050.0,370900000000.0
092600,앤씨앤,KOSDAQ,2800.0,-12.5,1206752.0,3378905600.0,14000000000.0
253590,네오셈,KOSDAQ,13200.0,1.38,1189385.0,15699882000.0,579100000000.0
187660,페니트리움바이오,KOSDAQ,6630.0,3.59,1189141.0,7884004830.0,424100000000.0
054920,한컴위드,KOSDAQ,4745.0,-4.53,1160833.0,5508152585.0,133900000000.0
090710,휴림로봇,KOSDAQ,6400.0,-1.69,1148960.0,7353344000.0,765200000000.0
388790,라이콤,KOSDAQ,5250.0,-2.78,1122879.0,5895114750.0,160700000000.0
478340,나라스페이스테크놀로지,KOSDAQ,13030.0,-6.06,1118373.0,14572400190.0,151300000000.0
036090,위지트,KOSDAQ,1400.0,-2.51,1067863.0,1495008200.0,59600000000.0
223250,드림씨아이에스,KOSDAQ,3460.0,-4.68,1059351.0,3665354460.0,85100000000.0
065170,비엘팜텍,KOSDAQ,2250.0,1.81,1047239.0,2356287750.0,62800000000.0
020710,시공테크,KOSDAQ,3720.0,0.4,1044536.0,3885673920.0,74600000000.0
032580,피델릭스,KOSDAQ,6350.0,-3.05,1043677.0,6627348950.0,210400000000.0
011300,우성머티리얼스,KOSPI,2720.0,18.52,791255.0,2152213600.0,46900000000.0
002360,SH에너지화학,KOSPI,2120.0,14.59,292486.0,620070320.0,23600000000.0
35320K,대덕전자1우,KOSPI,24250.0,12.01,28808.0,698594000.0,50800000000.0
004870,티웨이홀딩스,KOSPI,1009.0,11.12,509865.0,514453785.0,22800000000.0
