code,name,market,close,chg,volume,value,mcap
078930,GS,KOSPI,113300.0,-0.53,180598.0,20461753400.0,10525100000000.0
443060,HD현대마린솔루션,KOSPI,233500.0,-5.08,90611.0,21157668500.0,10468600000000.0
071050,한국금융지주,KOSPI,184400.0,1.15,102025.0,18813410000.0,10275900000000.0
028050,삼성E&A,KOSPI,52000.0,0.39,1525394.0,79320488000.0,10192000000000.0
047050,포스코인터내셔널,KOSPI,57800.0,0.87,565730.0,32699194000.0,10168300000000.0
006260,LS,KOSPI,322500.0,-0.92,88208.0,28447080000.0,10062000000000.0
307950,현대오토에버,KOSPI,361000.0,-2.3,34781.0,12555941000.0,9900100000000.0
005940,NH투자증권,KOSPI,26300.0,2.94,550880.0,14488144000.0,9710100000000.0
003230,삼양식품,KOSPI,1276000.0,-1.85,27046.0,34510696000.0,9612100000000.0
323410,카카오뱅크,KOSPI,20100.0,-1.71,682385.0,13715938500.0,9590100000000.0
000500,가온전선,KOSPI,318500.0,-2.6,314277.0,100097224500.0,9484200000000.0
180640,한진칼,KOSPI,138500.0,-0.22,39599.0,5484461500.0,9246600000000.0
259960,크래프톤,KOSPI,200000.0,-2.44,70415.0,14083000000.0,9149600000000.0
090430,아모레퍼시픽,KOSPI,145000.0,1.12,196833.0,28540785000.0,8481500000000.0
0126Z0,삼성에피스홀딩스,KOSPI,327000.0,0.0,26202.0,8568054000.0,8136800000000.0
007660,이수페타시스,KOSPI,110300.0,6.36,1217245.0,134262123500.0,8097000000000.0
016360,삼성증권,KOSPI,88200.0,3.4,257072.0,22673750400.0,7876300000000.0
047040,대우건설,KOSPI,18290.0,-3.28,4771518.0,87271064220.0,7515500000000.0
161390,한국타이어앤테크놀로지,KOSPI,58600.0,-3.3,313699.0,18382761400.0,7259100000000.0
021240,코웨이,KOSPI,99500.0,-1.58,151193.0,15043703500.0,7041400000000.0
352820,하이브,KOSPI,162500.0,-2.05,188060.0,30559750000.0,7004900000000.0
000880,한화,KOSPI,131300.0,-0.91,89952.0,11810697600.0,7002100000000.0
039490,키움증권,KOSPI,264500.0,0.76,31059.0,8215105500.0,6937400000000.0
064400,LG씨엔에스,KOSPI,69500.0,-1.56,384531.0,26724904500.0,6733600000000.0
267270,HD건설기계,KOSPI,136700.0,-2.22,178752.0,24435398400.0,6492900000000.0
128940,한미약품,KOSPI,505000.0,0.4,39058.0,19724290000.0,6469600000000.0
062040,산일전기,KOSPI,205000.0,-3.07,174153.0,35701365000.0,6281800000000.0
009830,한화솔루션,KOSPI,27600.0,-2.82,1592169.0,43943864400.0,6207000000000.0
032640,LG유플러스,KOSPI,14490.0,3.13,1313202.0,19028296980.0,6150000000000.0
196170,알테오젠,KOSDAQ,255000.0,0.59,176163.0,44921565000.0,17762100000000.0
086520,에코프로,KOSDAQ,79900.0,-1.48,526763.0,42088363700.0,10848500000000.0
247540,에코프로비엠,KOSDAQ,103400.0,-1.43,197866.0,20459344400.0,10115700000000.0
036930,주성엔지니어링,KOSDAQ,205500.0,0.0,595930.0,122463615000.0,9551900000000.0
277810,레인보우로보틱스,KOSDAQ,439500.0,0.8,29891.0,13137094500.0,8526200000000.0
240810,원익IPS,KOSDAQ,129000.0,6.17,1428275.0,184247475000.0,6331800000000.0
039030,이오테크닉스,KOSDAQ,484000.0,6.73,78877.0,38176468000.0,5962700000000.0
058470,리노공업,KOSDAQ,69800.0,0.29,421882.0,29447363600.0,5319600000000.0
222800,심텍,KOSDAQ,130700.0,3.98,387529.0,50650040300.0,5029900000000.0
403870,HPSP,KOSDAQ,54700.0,1.48,1281284.0,70086234800.0,4501800000000.0
108490,로보티즈,KOSDAQ,306000.0,-0.16,153275.0,46902150000.0,4488100000000.0
028300,HLB,KOSDAQ,31950.0,7.76,1437781.0,45937102950.0,4255700000000.0
095340,ISC,KOSDAQ,199100.0,6.87,146653.0,29198612300.0,4220300000000.0
319660,피에스케이,KOSDAQ,136900.0,7.88,394587.0,54018960300.0,3965500000000.0
000250,삼천당제약,KOSDAQ,161700.0,1.32,46450.0,7510965000.0,3793100000000.0
087010,펩트론,KOSDAQ,161400.0,3.46,67622.0,10914190800.0,3763400000000.0
031980,피에스케이홀딩스,KOSDAQ,170000.0,6.32,140278.0,23847260000.0,3665600000000.0
214450,파마리서치,KOSDAQ,325000.0,-0.76,52694.0,17125550000.0,3376600000000.0
440110,파두,KOSDAQ,65500.0,7.38,258196.0,16911838000.0,3282300000000.0
084370,유진테크,KOSDAQ,140400.0,1.74,131740.0,18496296000.0,3217400000000.0
141080,리가켐바이오,KOSDAQ,81900.0,-0.36,141715.0,11606458500.0,3031900000000.0
298380,에이비엘바이오,KOSDAQ,53900.0,-3.75,534836.0,28827660400.0,3017700000000.0
064760,티씨케이,KOSDAQ,267500.0,-0.37,46029.0,12312757500.0,2990500000000.0
131290,티에스이,KOSDAQ,269500.0,10.91,119574.0,32225193000.0,2981100000000.0
067310,하나마이크론,KOSDAQ,44800.0,15.91,6160775.0,276002720000.0,2978800000000.0
095610,테스,KOSDAQ,149600.0,8.33,283813.0,42458424800.0,2896300000000.0
310210,보로노이,KOSDAQ,154600.0,17.12,144773.0,22381905800.0,2865700000000.0
010170,대한광통신,KOSDAQ,17720.0,-3.28,12892936.0,228462825920.0,2755200000000.0
257720,실리콘투,KOSDAQ,41050.0,-1.2,675699.0,27737443950.0,2691900000000.0
357780,솔브레인,KOSDAQ,341000.0,3.02,15497.0,5284477000.0,2652500000000.0
080220,제주반도체,KOSDAQ,75200.0,2.45,822180.0,61827936000.0,2590100000000.0
145020,휴젤,KOSDAQ,206000.0,-3.74,57571.0,11859626000.0,2578100000000.0
140410,메지온,KOSDAQ,79300.0,5.59,149298.0,11839331400.0,2428300000000.0
226950,올릭스,KOSDAQ,106100.0,-4.93,278486.0,29547364600.0,2413800000000.0
319400,현대무벡스,KOSDAQ,21500.0,-4.44,1329002.0,28573543000.0,2394600000000.0
032820,우리기술,KOSDAQ,13400.0,-3.39,5573591.0,74686119400.0,2315300000000.0
058610,에스피지,KOSDAQ,99800.0,0.4,212791.0,21236541800.0,2213300000000.0
263750,펄어비스,KOSDAQ,34750.0,-0.29,199687.0,6939123250.0,2183800000000.0
005290,동진쎄미켐,KOSDAQ,42550.0,3.28,265792.0,11309449600.0,2168800000000.0
214370,케어젠,KOSDAQ,40300.0,1.0,43062.0,1735398600.0,2164700000000.0
030530,원익홀딩스,KOSDAQ,26900.0,3.26,2747555.0,73909229500.0,2077700000000.0
178320,서진시스템,KOSDAQ,32500.0,-3.99,963269.0,31306242500.0,2071000000000.0
347850,디앤디파마텍,KOSDAQ,44600.0,-1.55,389581.0,17375312600.0,2051400000000.0
043260,성호전자,KOSDAQ,26850.0,0.19,5026538.0,134962545300.0,2025900000000.0
214150,클래시스,KOSDAQ,30950.0,-1.12,128745.0,3984657750.0,2019000000000.0
098460,고영,KOSDAQ,28500.0,3.07,906142.0,25825047000.0,1943800000000.0
041510,에스엠,KOSDAQ,83600.0,3.59,99874.0,8349466400.0,1914000000000.0
083650,비에이치아이,KOSDAQ,61500.0,-4.35,357423.0,21981514500.0,1903100000000.0
237690,에스티팜,KOSDAQ,91000.0,-1.83,58137.0,5290467000.0,1899800000000.0
131970,두산테스나,KOSDAQ,95000.0,10.34,761369.0,72330055000.0,1836100000000.0
089030,테크윙,KOSDAQ,48000.0,5.84,906393.0,43506864000.0,1778600000000.0
437730,삼현,KOSDAQ,55700.0,11.18,3177764.0,177001454800.0,1766100000000.0
140860,파크시스템스,KOSDAQ,252000.0,0.0,13670.0,3444840000.0,1764600000000.0
068760,셀트리온제약,KOSDAQ,39500.0,1.02,38463.0,1519288500.0,1753900000000.0
036540,SFA반도체,KOSDAQ,10550.0,16.96,26556825.0,280174503750.0,1735100000000.0
060370,LS마린솔루션,KOSDAQ,32600.0,-4.12,145957.0,4758198200.0,1703000000000.0
183300,코미코,KOSDAQ,31750.0,2.92,436480.0,13858240000.0,1630800000000.0
007390,네이처셀,KOSDAQ,25000.0,1.83,134357.0,3358925000.0,1610900000000.0
096530,씨젠,KOSDAQ,34100.0,0.89,230050.0,7844705000.0,1593600000000.0
218410,RFHIC,KOSDAQ,59700.0,-0.67,1086264.0,64849960800.0,1586600000000.0
204270,제이앤티씨,KOSDAQ,25200.0,7.01,2735971.0,68946469200.0,1457800000000.0
089970,브이엠,KOSDAQ,54600.0,-0.91,378455.0,20663643000.0,1437400000000.0
0009K0,에임드바이오,KOSDAQ,21650.0,-0.46,100914.0,2184788100.0,1407100000000.0
078600,대주전자재료,KOSDAQ,88900.0,1.02,114876.0,10212476400.0,1396100000000.0
420770,기가비스,KOSDAQ,109900.0,-2.83,109940.0,12082406000.0,1393100000000.0
323280,태성,KOSDAQ,45500.0,0.11,110760.0,5039580000.0,1389500000000.0
241710,코스메카코리아,KOSDAQ,129900.0,-1.14,43641.0,5668965900.0,1387300000000.0
039200,오스코텍,KOSDAQ,35850.0,-1.92,77943.0,2794256550.0,1371600000000.0
035900,JYP Ent.,KOSDAQ,38200.0,-0.78,117817.0,4500609400.0,1357300000000.0
082920,비츠로셀,KOSDAQ,29300.0,-0.17,150156.0,4399570800.0,1322600000000.0
950160,코오롱티슈진,KOSDAQ,15240.0,-4.57,889865.0,13561542600.0,1294900000000.0
127120,제이에스링크,KOSDAQ,34350.0,5.69,404066.0,13879667100.0,1273200000000.0
290650,엘앤씨바이오,KOSDAQ,45800.0,-0.65,51075.0,2339235000.0,1235200000000.0
003380,하림지주,KOSDAQ,10850.0,-1.27,310461.0,3368501850.0,1215300000000.0
347700,스피어,KOSDAQ,23300.0,-3.52,905780.0,21104674000.0,1201100000000.0
232140,와이씨,KOSDAQ,14250.0,19.65,10205090.0,145422532500.0,1169100000000.0
166090,하나머티리얼즈,KOSDAQ,57400.0,3.05,103322.0,5930682800.0,1135200000000.0
195940,HK이노엔,KOSDAQ,38650.0,-0.9,57875.0,2236868750.0,1095000000000.0
252990,샘씨엔에스,KOSDAQ,18090.0,4.45,823663.0,14900063670.0,1089300000000.0
950260,인제니아테라퓨틱스(Reg.S),KOSDAQ,21500.0,16.4,6578265.0,141432697500.0,1063100000000.0
056190,SFA,KOSDAQ,28500.0,1.79,151425.0,4315612500.0,1023400000000.0
086450,동국제약,KOSDAQ,21100.0,2.18,340320.0,7180752000.0,954400000000.0
293490,카카오게임즈,KOSDAQ,8910.0,-2.73,215688.0,1921780080.0,951100000000.0
458870,씨어스,KOSDAQ,24800.0,-0.2,117471.0,2913280800.0,951000000000.0
101490,에스앤에스텍,KOSDAQ,43650.0,4.68,218179.0,9523513350.0,931300000000.0
417200,LS머트리얼즈,KOSDAQ,13750.0,1.85,944229.0,12983148750.0,930200000000.0
160190,하이젠알앤엠,KOSDAQ,29850.0,8.94,748932.0,22355620200.0,922000000000.0
356860,티엘비,KOSDAQ,38100.0,1.74,284448.0,10837468800.0,903000000000.0
100790,미래에셋벤처투자,KOSDAQ,16800.0,-4.87,490182.0,8235057600.0,892400000000.0
083450,GST,KOSDAQ,48300.0,4.32,102990.0,4974417000.0,890200000000.0
327260,RF머트리얼즈,KOSDAQ,49150.0,1.13,676970.0,33273075500.0,884200000000.0
014620,성광벤드,KOSDAQ,32750.0,2.02,218361.0,7151322750.0,869800000000.0
119850,지엔씨에너지,KOSDAQ,52300.0,-3.51,370496.0,19376940800.0,860300000000.0
035760,CJ ENM,KOSDAQ,38600.0,5.18,54531.0,2104896600.0,846500000000.0
065350,신성델타테크,KOSDAQ,30600.0,-2.7,81887.0,2505742200.0,841000000000.0
115180,큐리언트,KOSDAQ,22200.0,3.74,57732.0,1281650400.0,833300000000.0
445680,큐리옥스바이오시스템즈,KOSDAQ,48250.0,5.23,56160.0,2709720000.0,831100000000.0
031330,에스에이엠티,KOSDAQ,8290.0,-0.72,329962.0,2735384980.0,829000000000.0
036830,솔브레인홀딩스,KOSDAQ,40100.0,-1.47,48919.0,1961651900.0,822200000000.0
099320,쎄트렉아이,KOSDAQ,75000.0,-4.58,37955.0,2846625000.0,821300000000.0
017900,광전자,KOSPI,11060.0,5.13,18432626.0,203864843560.0,640900000000.0
010580,에스엠벡셀,KOSPI,2845.0,13.8,13916921.0,39593640245.0,316500000000.0
