date,open,high,low,close,volume
2024-09-11,3198.0166015625,3239.441650390625,3115.16650390625,3115.16650390625,77950.0
2024-09-12,3115.16650390625,3218.72900390625,3098.596435546875,3210.444091796875,47909.0
2024-09-13,3309.8642578125,3309.8642578125,3135.87890625,3144.1640625,62451.0
2024-09-19,3210.444091796875,3210.444091796875,2982.606201171875,3053.02880859375,106108.0
2024-09-20,3090.311279296875,3140.021484375,3007.461181640625,3024.03125,74137.0
2024-09-23,3028.173828125,3028.173828125,2937.03857421875,2986.74853515625,58039.0
2024-09-24,2990.89111328125,3065.456298828125,2974.321044921875,3015.74609375,49523.0
2024-09-25,3032.316162109375,3048.88623046875,3011.603759765625,3024.03125,35060.0
2024-09-26,3040.601318359375,3106.88134765625,3024.03125,3106.88134765625,54529.0
2024-09-27,3111.02392578125,3160.73388671875,3065.456298828125,3123.451416015625,49710.0
2024-09-30,3144.1640625,3144.1640625,2995.03369140625,3007.461181640625,74345.0
2024-10-02,3015.74609375,3019.888671875,2937.03857421875,2953.608642578125,37757.0
2024-10-04,2953.608642578125,3094.453857421875,2870.75830078125,3057.17138671875,77922.0
2024-10-07,2982.606201171875,3044.74365234375,2961.8935546875,2978.463623046875,108907.0
2024-10-08,3222.87158203125,3724.115234375,3065.456298828125,3065.456298828125,1833665.0
2024-10-10,3077.8837890625,3094.453857421875,2990.89111328125,3015.74609375,93857.0
2024-10-11,3015.74609375,3032.316162109375,2920.468505859375,2932.89599609375,87527.0
2024-10-14,2941.18115234375,2945.323486328125,2787.908203125,2866.615966796875,108386.0
2024-10-15,2866.615966796875,2895.613525390625,2808.620849609375,2895.613525390625,77962.0
2024-10-16,2899.755859375,2912.18359375,2841.7607421875,2854.1884765625,48078.0
2024-10-17,2866.615966796875,2916.325927734375,2833.475830078125,2858.330810546875,55921.0
2024-10-18,2887.328369140625,3007.461181640625,2870.75830078125,2990.89111328125,143780.0
2024-10-21,3019.888671875,3786.252685546875,3003.318603515625,3330.576904296875,2364528.0
2024-10-22,3322.291748046875,3322.291748046875,3040.601318359375,3090.311279296875,280692.0
2024-10-23,3090.311279296875,3537.7021484375,3090.311279296875,3243.584228515625,627258.0
2024-10-24,3210.444091796875,3210.444091796875,3069.598876953125,3098.596435546875,123621.0
2024-10-25,3152.448974609375,3247.7265625,3040.601318359375,3173.16162109375,130539.0
2024-10-28,3231.15673828125,3541.8447265625,3198.0166015625,3272.581787109375,326223.0
2024-10-29,3280.86669921875,3467.279541015625,3251.869140625,3392.71435546875,151681.0
2024-10-30,3413.427001953125,3458.99462890625,3289.15185546875,3314.0068359375,100937.0
2024-10-31,3314.0068359375,3314.0068359375,3198.0166015625,3272.581787109375,66908.0
2024-11-01,3206.301513671875,3235.299072265625,3177.303955078125,3218.72900390625,53068.0
2024-11-04,3218.72900390625,3247.7265625,3140.021484375,3198.0166015625,78337.0
2024-11-05,3227.01416015625,3231.15673828125,3156.591552734375,3206.301513671875,51692.0
2024-11-06,3214.586669921875,3285.00927734375,3148.306396484375,3173.16162109375,77673.0
2024-11-07,3189.7314453125,3193.8740234375,3094.453857421875,3135.87890625,66235.0
2024-11-08,3144.1640625,3210.444091796875,3131.736328125,3135.87890625,28515.0
2024-11-11,3164.87646484375,3164.87646484375,2941.18115234375,2949.466064453125,92813.0
2024-11-12,2949.466064453125,2949.466064453125,2816.90576171875,2858.330810546875,83139.0
2024-11-13,2858.330810546875,2858.330810546875,2655.347900390625,2709.200439453125,96413.0
