date,open,high,low,close,volume
2025-03-31,269230.78125,286923.0625,268461.53125,273846.15625,1021849.0
2025-04-01,279230.78125,291538.46875,277692.3125,285769.21875,585308.0
2025-04-02,286153.84375,286153.84375,276923.0625,278846.15625,399574.0
2025-04-03,271538.46875,282307.6875,271153.84375,280769.21875,342754.0
2025-04-04,277307.6875,291538.46875,273076.9375,279230.78125,722943.0
2025-04-07,267692.3125,269230.78125,255384.609375,258076.921875,852086.0
2025-04-08,266153.84375,283076.9375,263076.9375,277307.6875,805143.0
2025-04-09,274615.375,277307.6875,263846.15625,267307.6875,549946.0
2025-04-10,284615.375,287307.6875,280384.625,282307.6875,542096.0
2025-04-11,279230.78125,291538.46875,277692.3125,288076.9375,500852.0
2025-04-14,289615.375,297692.3125,286923.0625,297692.3125,455915.0
2025-04-15,296153.84375,296923.0625,290769.21875,292307.6875,300358.0
2025-04-16,289615.375,291538.46875,281538.46875,281923.0625,393040.0
2025-04-17,282307.6875,290000.0,281923.0625,289230.78125,235319.0
2025-04-18,293461.53125,307307.6875,289615.375,302307.6875,741187.0
2025-04-21,301153.84375,302307.6875,296538.46875,297307.6875,251071.0
2025-04-22,295000.0,301153.84375,293461.53125,299230.78125,325561.0
2025-04-23,303461.53125,303846.15625,296923.0625,299230.78125,278881.0
2025-04-24,297692.3125,300000.0,295769.21875,298846.15625,213089.0
2025-04-25,290000.0,295384.625,283846.15625,283846.15625,671866.0
2025-04-28,280769.21875,284230.78125,272307.6875,274615.375,559442.0
2025-04-29,278076.9375,281923.0625,276923.0625,279230.78125,210554.0
2025-04-30,278846.15625,282307.6875,268076.9375,270000.0,390163.0
2025-05-02,268076.9375,276153.84375,266923.0625,274230.78125,204633.0
2025-05-07,269615.375,275000.0,261153.84375,274230.78125,429591.0
2025-05-08,275000.0,280769.21875,270769.21875,271153.84375,456588.0
2025-05-09,271538.46875,275000.0,265000.0,265384.625,262873.0
2025-05-12,261923.078125,262692.3125,251923.078125,258461.53125,567234.0
2025-05-13,266923.0625,272692.3125,265384.625,267692.3125,365263.0
2025-05-14,251538.46875,263076.9375,245769.234375,257692.3125,1421254.0
2025-05-15,252307.6875,258461.53125,247307.6875,254615.390625,526511.0
2025-05-16,256923.078125,257692.3125,242692.3125,244230.765625,731308.0
2025-05-19,246153.84375,250769.234375,243461.53125,245769.234375,316473.0
2025-05-20,250000.0,253461.53125,244230.765625,244230.765625,290049.0
2025-05-21,247692.3125,254615.390625,246923.078125,250769.234375,354562.0
2025-05-22,248461.53125,253846.15625,246923.078125,248846.15625,226722.0
2025-05-23,251923.078125,254615.390625,245000.0,248461.53125,294182.0
2025-05-26,250384.609375,257692.3125,247307.6875,255000.0,333134.0
2025-05-27,263846.15625,264615.375,257692.3125,264615.375,359598.0
2025-05-28,265769.21875,265769.21875,253846.15625,256538.46875,447352.0
2025-05-29,259615.390625,262692.3125,255769.234375,257307.6875,251127.0
2025-05-30,258076.921875,261923.078125,253846.15625,253846.15625,390755.0
2025-06-02,255769.234375,273076.9375,254230.765625,269230.78125,554275.0
2025-06-04,287692.3125,298461.53125,285000.0,293076.9375,1018585.0
2025-06-05,289230.78125,293076.9375,280769.21875,283461.53125,498729.0
2025-06-09,283846.15625,300384.625,279230.78125,298076.9375,722727.0
2025-06-10,298846.15625,306153.84375,293461.53125,302307.6875,501267.0
2025-06-11,306538.46875,319230.78125,304230.78125,313846.15625,818862.0
2025-06-12,316538.46875,320384.625,310384.625,315769.21875,622042.0
2025-06-13,312692.3125,314615.375,291923.0625,296538.46875,956364.0
2025-06-16,302692.3125,316923.0625,302307.6875,311923.0625,528960.0
2025-06-17,311923.0625,315769.21875,304615.375,305769.21875,366156.0
2025-06-18,301538.46875,316538.46875,299615.375,303846.15625,431581.0
2025-06-19,305769.21875,305769.21875,296153.84375,297692.3125,355782.0
2025-06-20,300000.0,308076.9375,295769.21875,300000.0,587211.0
2025-06-23,293846.15625,294615.375,288461.53125,292307.6875,353484.0
2025-06-24,300769.21875,306153.84375,295769.21875,300000.0,420795.0
2025-06-25,300384.625,308461.53125,297307.6875,300000.0,422561.0
2025-06-26,299230.78125,301153.84375,293076.9375,296153.84375,290655.0
2025-06-27,296538.46875,301538.46875,292692.3125,292692.3125,231839.0
2025-06-30,290769.21875,292692.3125,286153.84375,286153.84375,266847.0
2025-07-01,287692.3125,292307.6875,285384.625,286538.46875,216248.0
2025-07-02,294615.375,303461.53125,290000.0,301923.0625,739034.0
2025-07-03,301153.84375,311538.46875,296923.0625,306153.84375,441545.0
2025-07-04,305000.0,307692.3125,288846.15625,288846.15625,567762.0
2025-07-07,285769.21875,320769.21875,285769.21875,320769.21875,1308502.0
2025-07-08,316153.84375,322692.3125,313076.9375,322307.6875,520000.0
2025-07-09,321153.84375,328461.53125,317692.3125,325769.21875,485743.0
2025-07-10,334615.375,348461.53125,326538.46875,345384.625,1193754.0
2025-07-11,344230.78125,346923.0625,336153.84375,337692.3125,458807.0
2025-07-14,341923.0625,343846.15625,334615.375,342307.6875,347334.0
2025-07-15,342692.3125,360769.21875,339615.375,360769.21875,974129.0
2025-07-16,353846.15625,383076.9375,351538.46875,373846.15625,1173294.0
2025-07-17,370769.21875,379230.78125,369230.78125,375769.21875,520432.0
2025-07-18,378461.53125,390769.21875,372307.6875,376923.0625,601838.0
2025-07-21,370769.21875,375384.625,365384.625,371538.46875,348910.0
2025-07-22,371923.0625,386153.84375,363846.15625,366153.84375,616682.0
2025-07-23,371923.0625,372307.6875,363461.53125,368461.53125,284173.0
2025-07-24,370384.625,375769.21875,366923.0625,366923.0625,289361.0
2025-07-25,363846.15625,365769.21875,354615.375,355384.625,416278.0
2025-07-28,361153.84375,361923.0625,350384.625,351538.46875,284800.0
2025-07-29,351923.0625,353076.9375,342307.6875,351153.84375,377978.0
2025-07-30,357307.6875,359615.375,346923.0625,347307.6875,286791.0
2025-07-31,348076.9375,350384.625,338846.15625,349230.78125,411210.0
2025-08-01,337692.3125,338846.15625,323846.15625,324615.375,596514.0
2025-08-04,328846.15625,338846.15625,325000.0,332307.6875,409579.0
2025-08-05,341923.0625,347307.6875,335000.0,341538.46875,430093.0
2025-08-06,335384.625,341538.46875,333846.15625,338076.9375,322301.0
2025-08-07,338461.53125,339230.78125,330384.625,332307.6875,285168.0
2025-08-08,332307.6875,339230.78125,330000.0,330769.21875,256792.0
2025-08-11,330000.0,336923.0625,322692.3125,330769.21875,319299.0
2025-08-12,334230.78125,345000.0,331153.84375,334230.78125,352513.0
2025-08-13,341538.46875,349615.375,335769.21875,345384.625,468668.0
2025-08-14,336538.46875,341923.0625,327692.3125,336153.84375,704730.0
2025-08-18,340769.21875,347692.3125,336153.84375,338076.9375,395859.0
2025-08-19,338461.53125,340384.625,324615.375,328461.53125,443658.0
2025-08-20,322307.6875,325000.0,318461.53125,323846.15625,330034.0
2025-08-21,323076.9375,326153.84375,310384.625,311923.0625,399527.0
2025-08-22,313076.9375,335000.0,313076.9375,324615.375,503211.0
2025-08-25,335000.0,341153.84375,331538.46875,336923.0625,336247.0
2025-08-26,332692.3125,346923.0625,331153.84375,340384.625,412166.0
2025-08-27,337307.6875,341538.46875,324615.375,325384.625,545584.0
2025-08-28,328076.9375,328076.9375,320769.21875,321538.46875,263734.0
2025-08-29,336538.46875,343461.53125,330769.21875,337307.6875,588195.0
2025-09-01,347692.3125,361538.46875,347307.6875,350000.0,881713.0
2025-09-02,355000.0,358076.9375,347307.6875,355769.21875,384446.0
2025-09-03,354230.78125,357307.6875,350000.0,356538.46875,260845.0
2025-09-04,356538.46875,363461.53125,354230.78125,359615.375,299673.0
2025-09-05,358461.53125,366923.0625,354615.375,365769.21875,349759.0
2025-09-08,376153.84375,376538.46875,362692.3125,367692.3125,364711.0
2025-09-09,365384.625,370384.625,355384.625,366538.46875,489790.0
2025-09-10,370384.625,378076.9375,369230.78125,373846.15625,450862.0
2025-09-11,371538.46875,373461.53125,363846.15625,363846.15625,572694.0
2025-09-12,367692.3125,381923.0625,365769.21875,378076.9375,566471.0
2025-09-15,380769.21875,382307.6875,375384.625,378076.9375,290719.0
2025-09-16,378461.53125,380384.625,373461.53125,379230.78125,271291.0
2025-09-17,386923.0625,386923.0625,363846.15625,363846.15625,553393.0
2025-09-18,369230.78125,373846.15625,360000.0,361153.84375,354042.0
2025-09-22,390000.0,406923.0625,381153.84375,390000.0,1307205.0
2025-09-23,385384.625,386923.0625,366923.0625,370769.21875,999892.0
2025-09-24,375769.21875,375769.21875,351153.84375,357307.6875,739605.0
2025-09-25,359615.375,360384.625,349230.78125,350000.0,462706.0
2025-09-26,349230.78125,352692.3125,342307.6875,343846.15625,462504.0
2025-09-29,351153.84375,358846.15625,349230.78125,358461.53125,409527.0
2025-09-30,356538.46875,356923.0625,348461.53125,352307.6875,281739.0
2025-10-01,360000.0,360384.625,351538.46875,352307.6875,217516.0
2025-10-02,359230.78125,365000.0,352307.6875,362692.3125,481542.0
2025-10-10,360000.0,360384.625,350000.0,354615.375,354222.0
2025-10-13,348461.53125,350384.625,340384.625,341538.46875,411944.0
2025-10-14,345384.625,358076.9375,340769.21875,343076.9375,549090.0
2025-10-15,346153.84375,348076.9375,341153.84375,342307.6875,342609.0
2025-10-16,344230.78125,344230.78125,331538.46875,332307.6875,569849.0
2025-10-17,331923.0625,344615.375,327692.3125,333076.9375,557376.0
2025-10-20,336923.0625,344230.78125,334615.375,340384.625,315460.0
2025-10-21,343076.9375,344615.375,338461.53125,340769.21875,291944.0
2025-10-22,341153.84375,353461.53125,338076.9375,347307.6875,393069.0
2025-10-23,348076.9375,354615.375,345384.625,348461.53125,275555.0
2025-10-24,350769.21875,350769.21875,341153.84375,343076.9375,369242.0
2025-10-27,344615.375,374230.78125,340769.21875,371923.0625,990655.0
2025-10-28,372307.6875,373461.53125,363076.9375,366153.84375,421522.0
2025-10-29,363846.15625,365384.625,356153.84375,358846.15625,378509.0
2025-10-30,362307.6875,369230.78125,357692.3125,363076.9375,445915.0
2025-10-31,367307.6875,378076.9375,365000.0,375769.21875,690903.0
2025-11-03,378846.15625,405384.625,373846.15625,402307.6875,1045649.0
2025-11-04,394615.375,433076.9375,389230.78125,422307.6875,1390491.0
2025-11-05,423846.15625,423846.15625,393076.9375,406923.0625,1031144.0
2025-11-06,414615.375,433076.9375,403076.9375,420769.21875,992566.0
2025-11-07,413076.9375,423076.9375,400769.21875,406153.84375,577093.0
2025-11-10,412307.6875,421538.46875,397692.3125,401538.46875,426728.0
2025-11-11,403076.9375,405384.625,386153.84375,392307.6875,556903.0
2025-11-12,403846.15625,424615.375,401538.46875,420769.21875,847850.0
2025-11-13,422307.6875,429230.78125,409230.78125,422307.6875,736040.0
2025-11-14,415384.625,437692.3125,413076.9375,426153.84375,869111.0
2025-11-17,423846.15625,428461.53125,416153.84375,421538.46875,368871.0
2025-11-18,423076.9375,437692.3125,413846.15625,430000.0,724324.0
2025-11-19,430769.21875,431538.46875,409230.78125,418461.53125,488681.0
2025-11-20,423076.9375,436153.84375,422307.6875,428461.53125,437695.0
2025-11-21,415384.625,423846.15625,411538.46875,416153.84375,315343.0
2025-11-24,420769.21875,422307.6875,405384.625,405384.625,441083.0
2025-11-25,406153.84375,413076.9375,392307.6875,398461.53125,393480.0
2025-11-26,400769.21875,412307.6875,396153.84375,398461.53125,369400.0
2025-11-27,400000.0,411538.46875,396923.0625,400769.21875,300678.0
2025-11-28,407692.3125,421538.46875,403076.9375,410000.0,613319.0
2025-12-01,413076.9375,424615.375,410000.0,416923.0625,463073.0
2025-12-02,413076.9375,416923.0625,400769.21875,400769.21875,467039.0
2025-12-03,404615.375,405384.625,396153.84375,401538.46875,292336.0
2025-12-04,399230.78125,406153.84375,393076.9375,399230.78125,367844.0
2025-12-05,393846.15625,395384.625,333076.9375,351153.84375,3660611.0
2025-12-08,363846.15625,364230.78125,351153.84375,352307.6875,745612.0
2025-12-09,360000.0,360000.0,350384.625,351538.46875,505805.0
2025-12-10,347692.3125,354230.78125,344230.78125,351153.84375,439635.0
2025-12-11,353846.15625,355000.0,345769.21875,348846.15625,652057.0
2025-12-12,329230.78125,340576.9375,327692.3125,333076.9375,908948.0
2025-12-15,339230.78125,339615.375,333076.9375,335384.625,515625.0
2025-12-16,334230.78125,336923.0625,325769.21875,325769.21875,497776.0
2025-12-17,323461.53125,335769.21875,320384.625,323846.15625,708956.0
2025-12-18,319615.375,335769.21875,318076.9375,331538.46875,627285.0
2025-12-19,333846.15625,350384.625,329615.375,344615.375,997545.0
2025-12-22,348076.9375,348076.9375,338076.9375,338076.9375,437880.0
2025-12-23,341153.84375,346153.84375,336153.84375,338076.9375,559787.0
2025-12-24,338461.53125,339615.375,328076.9375,330769.21875,616946.0
2025-12-26,341923.0625,345000.0,334230.78125,337692.3125,1331319.0
2025-12-29,350384.625,352692.3125,342692.3125,350000.0,925944.0
2025-12-30,351923.0625,352692.3125,344230.78125,345769.21875,413632.0
2026-01-02,348461.53125,354230.78125,348461.53125,351538.46875,487392.0
2026-01-05,349615.375,361923.0625,345000.0,360384.625,606889.0
2026-01-06,358076.9375,365384.625,355769.21875,364615.375,470080.0
2026-01-07,361538.46875,364615.375,357307.6875,362307.6875,513297.0
2026-01-08,364230.78125,371538.46875,361153.84375,368076.9375,578489.0
2026-01-09,369230.78125,394615.375,367307.6875,393076.9375,1015586.0
2026-01-12,382307.6875,382692.3125,362692.3125,365769.21875,963164.0
2026-01-13,369615.375,372692.3125,357692.3125,367307.6875,661625.0
2026-01-14,365384.625,369230.78125,355000.0,359230.78125,463793.0
2026-01-15,360384.625,368461.53125,356923.0625,361923.0625,373555.0
2026-01-16,348461.53125,406923.0625,342692.3125,398461.53125,3075365.0
2026-01-19,390769.21875,390769.21875,380384.625,381538.46875,937545.0
2026-01-20,388461.53125,398461.53125,358076.9375,370000.0,2007047.0
2026-01-21,355384.625,356538.46875,280000.0,287307.6875,9337013.0
2026-01-22,293076.9375,296923.0625,278461.53125,284615.375,2670926.0
2026-01-23,285384.625,301153.84375,285000.0,298076.9375,2273100.0
2026-01-26,301153.84375,315000.0,299615.375,312307.6875,2246089.0
2026-01-27,307692.3125,321153.84375,307692.3125,313846.15625,1281709.0
2026-01-28,313076.9375,340769.21875,312307.6875,334615.375,2265815.0
2026-01-29,337692.3125,341538.46875,321538.46875,330769.21875,1536802.0
2026-01-30,328461.53125,329615.375,317307.6875,317692.3125,1105143.0
2026-02-02,306153.84375,312692.3125,295384.625,303076.9375,1137493.0
2026-02-03,313076.9375,313461.53125,303846.15625,310000.0,687889.0
2026-02-04,306538.46875,310384.625,300769.21875,303846.15625,598105.0
2026-02-05,303461.53125,307692.3125,288846.15625,289615.375,766177.0
2026-02-06,279615.375,283461.53125,270769.21875,277692.3125,708656.0
2026-02-09,286923.0625,298461.53125,286153.84375,296923.0625,535837.0
2026-02-10,295000.0,301153.84375,290769.21875,290769.21875,369328.0
2026-02-11,295769.21875,301923.0625,293846.15625,296153.84375,455774.0
2026-02-12,296153.84375,300000.0,291538.46875,300000.0,546543.0
2026-02-13,295384.625,297307.6875,293461.53125,293846.15625,285408.0
2026-02-19,302307.6875,318846.15625,300769.21875,316538.46875,1048084.0
2026-02-20,313461.53125,315000.0,308076.9375,309230.78125,389025.0
2026-02-23,314230.78125,322307.6875,309615.375,312307.6875,502543.0
2026-02-24,316923.0625,318076.9375,311153.84375,313846.15625,340245.0
2026-02-25,314230.78125,314615.375,308461.53125,309230.78125,315962.0
2026-02-26,307692.3125,312307.6875,302307.6875,310000.0,530319.0
2026-02-27,306923.0625,315000.0,305384.625,313461.53125,569361.0
2026-03-03,310000.0,315000.0,293846.15625,294615.375,659479.0
2026-03-04,283846.15625,292307.6875,251538.46875,255384.609375,987885.0
2026-03-05,275769.21875,299230.78125,273461.53125,286153.84375,833705.0
2026-03-06,280000.0,293846.15625,276923.0625,286923.0625,406200.0
2026-03-09,271153.84375,283076.9375,269230.78125,281923.0625,404214.0
2026-03-10,297307.6875,297307.6875,286153.84375,288846.15625,408614.0
2026-03-11,290000.0,292307.6875,273846.15625,276923.0625,708359.0
2026-03-12,274615.375,290384.625,269230.78125,286538.46875,862817.0
2026-03-13,276923.0625,282307.6875,275384.625,278076.9375,280124.0
2026-03-16,276923.0625,279615.375,269615.375,273076.9375,245651.0
2026-03-17,276923.0625,279615.375,272307.6875,272692.3125,267577.0
2026-03-18,277307.6875,277692.3125,272692.3125,273076.9375,311009.0
2026-03-19,267692.3125,280000.0,266923.0625,276923.0625,379445.0
2026-03-20,276923.0625,276923.0625,271538.46875,271923.0625,303598.0
2026-03-23,262307.6875,263461.53125,253076.921875,254230.765625,362388.0
2026-03-24,261153.84375,276538.46875,259230.765625,273461.53125,476394.0
2026-03-25,270769.21875,280769.21875,269615.375,275769.21875,278694.0
2026-03-26,306923.0625,307307.6875,288076.9375,293076.9375,1207661.0
2026-03-27,296153.84375,298461.53125,286153.84375,293076.9375,528177.0
2026-03-30,283076.9375,284230.78125,271153.84375,272692.3125,363244.0
2026-03-31,268076.9375,278076.9375,261923.078125,262692.3125,526074.0
2026-04-01,272307.6875,281538.46875,270384.625,276923.0625,340775.0
2026-04-02,278461.53125,284230.78125,263076.9375,270769.21875,441303.0
2026-04-03,272307.6875,294615.375,270000.0,281153.84375,565340.0
2026-04-06,280769.21875,288461.53125,278461.53125,278461.53125,298911.0
2026-04-07,282307.6875,287500.0,271538.46875,272307.6875,248938.0
2026-04-08,286153.84375,293076.9375,285384.625,288076.9375,470800.0
2026-04-09,286923.0625,288461.53125,279230.78125,284615.375,414312.0
2026-04-10,285384.625,286538.46875,277692.3125,278076.9375,256993.0
2026-04-13,271538.46875,272307.6875,266153.84375,271923.0625,272476.0
2026-04-14,276923.0625,279615.375,270769.21875,271538.46875,221751.0
2026-04-15,276923.0625,289615.375,275384.625,286923.0625,445187.0
2026-04-16,290384.625,291538.46875,283076.9375,284230.78125,268014.0
2026-04-17,285000.0,285769.21875,281153.84375,281538.46875,184910.0
2026-04-20,283076.9375,293846.15625,280769.21875,285769.21875,369430.0
2026-04-21,288461.53125,288846.15625,283076.9375,283846.15625,301459.0
2026-04-22,282307.6875,282692.3125,273846.15625,276538.46875,347861.0
2026-04-23,280000.0,284615.375,273076.9375,275000.0,376881.0
2026-04-24,276923.0625,287692.3125,274230.78125,283846.15625,434003.0
2026-04-27,286538.46875,296923.0625,285384.625,291538.46875,488386.0
2026-04-28,287692.3125,296730.78125,283846.15625,289615.375,397315.0
2026-04-29,291538.46875,299615.375,290384.625,292307.6875,393201.0
2026-04-30,291923.0625,291923.0625,281538.46875,283461.53125,342032.0
